id,surface,path,snippet,legacy_roles,class,target_mapping,risk,status
BE-0780,be,backend/app/api/v1/platform/tenant_requirement_overrides.py,require_roles(*ADMIN_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0781,be,backend/app/api/v1/platform/tenant_requirement_overrides.py,require_roles(*ADMIN_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0782,be,backend/app/api/v1/platform/tenants.py:832,"""role"": Role.administrator.value,",administrator,TRUST,keep canonical trust role,M,open
BE-0783,be,backend/app/api/v1/platform/notification_events.py,require_roles(*ADMIN_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0784,be,backend/app/api/v1/platform/notification_events.py,require_roles(*ADMIN_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0785,be,backend/app/api/v1/platform/notification_events.py,require_roles(*ADMIN_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0786,be,backend/app/api/v1/platform/notification_events.py,require_roles(*ADMIN_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0787,be,backend/app/api/v1/platform/acquisition_activity.py,"require_roles(             Role.administrator,             Role.supervisor,             Role.recruiter,             Role.client_manager,             Role.viewer","administrator,client_manager,hr_officer,recruiter,superadmin,supervisor,viewer",PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
BE-0788,be,backend/app/api/v1/platform/acquisition_activity.py:31,"Role.administrator,",administrator,TRUST,keep canonical trust role,M,open
BE-0789,be,backend/app/api/v1/platform/acquisition_activity.py:32,"Role.supervisor,",supervisor,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0790,be,backend/app/api/v1/platform/acquisition_activity.py:33,"Role.recruiter,",recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0791,be,backend/app/api/v1/platform/acquisition_activity.py:34,"Role.client_manager,",client_manager,PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
BE-0792,be,backend/app/api/v1/platform/acquisition_activity.py:35,"Role.viewer,",viewer,TRUST,keep canonical trust role,M,open
BE-0793,be,backend/app/api/v1/platform/acquisition_activity.py:36,"Role.hr_officer,",hr_officer,JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0794,be,backend/app/api/v1/platform/acquisition_activity.py:37,"Role.superadmin,",superadmin,TRUST,keep canonical trust role,M,open
BE-0795,be,backend/app/api/v1/workforce/zus_workspace_router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0796,be,backend/app/api/v1/workforce/zus_workspace_router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0797,be,backend/app/api/v1/workforce/zus_workspace_router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0798,be,backend/app/api/v1/workforce/zus_workspace_router.py:25,"HR_WORKSPACE_ROLES = (Role.hr_officer, Role.administrator, Role.supervisor)",hr_officer,JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0799,be,backend/app/api/v1/workforce/zus_workspace_router.py:25,"HR_WORKSPACE_ROLES = (Role.hr_officer, Role.administrator, Role.supervisor)",administrator,TRUST,keep canonical trust role,M,open
BE-0800,be,backend/app/api/v1/workforce/zus_workspace_router.py:25,"HR_WORKSPACE_ROLES = (Role.hr_officer, Role.administrator, Role.supervisor)",supervisor,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0801,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0802,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0803,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0804,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0805,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0806,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0807,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0808,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0809,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0810,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0811,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0812,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0813,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_DOCUMENT_REVIEW_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0814,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0815,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0816,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0817,be,backend/app/api/v1/workforce/router.py,require_roles(*HANDOFF_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0818,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0819,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0820,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0821,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0822,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0823,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0824,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0825,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0826,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0827,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0828,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0829,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0830,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0831,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0832,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0833,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0834,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0835,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0836,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0837,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0838,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0839,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0840,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0841,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0842,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0843,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0844,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0845,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0846,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0847,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0848,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0849,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0850,be,backend/app/api/v1/workforce/router.py,require_roles(*HR_WORKSPACE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0851,be,backend/app/api/v1/workforce/router.py:94,"HR_WORKSPACE_ROLES = (Role.hr_officer, Role.administrator, Role.supervisor)",hr_officer,JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0852,be,backend/app/api/v1/workforce/router.py:94,"HR_WORKSPACE_ROLES = (Role.hr_officer, Role.administrator, Role.supervisor)",administrator,TRUST,keep canonical trust role,M,open
BE-0853,be,backend/app/api/v1/workforce/router.py:94,"HR_WORKSPACE_ROLES = (Role.hr_officer, Role.administrator, Role.supervisor)",supervisor,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0854,be,backend/app/api/v1/workforce/router.py:96,"HR_DOCUMENT_REVIEW_ROLES = (Role.hr_officer, Role.administrator)",hr_officer,JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0855,be,backend/app/api/v1/workforce/router.py:96,"HR_DOCUMENT_REVIEW_ROLES = (Role.hr_officer, Role.administrator)",administrator,TRUST,keep canonical trust role,M,open
BE-0856,be,backend/app/api/v1/workforce/router.py:99,"Role.recruiter,",recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0857,be,backend/app/api/v1/workforce/router.py:100,"Role.compliance_officer,",compliance_officer,JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0858,be,backend/app/api/v1/workforce/router.py:101,"Role.administrator,",administrator,TRUST,keep canonical trust role,M,open
BE-0859,be,backend/app/api/v1/workforce/router.py:102,"Role.supervisor,",supervisor,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0860,be,backend/app/api/v1/workforce/router.py:103,"Role.client_manager,",client_manager,PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
BE-0861,be,backend/app/api/v1/workforce/router.py:104,"Role.client_processor,",client_processor,PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
BE-0862,be,backend/app/api/v1/tenants/service.py:190,"UserRole.administrator.value,",administrator,TRUST,keep canonical trust role,M,open
BE-0863,be,backend/app/api/v1/tenants/service.py:192,"UserRole.supervisor.value,",supervisor,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0864,be,backend/app/api/v1/tenants/service.py:193,"UserRole.recruiter.value,",recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0865,be,backend/app/api/v1/tenants/service.py:194,"UserRole.client_manager.value,",client_manager,PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
BE-0866,be,backend/app/api/v1/tenants/service.py:195,"UserRole.client_processor.value,",client_processor,PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
BE-0867,be,backend/app/api/v1/tenants/service.py:196,"UserRole.compliance_officer.value,",compliance_officer,JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0868,be,backend/app/api/v1/tenants/service.py:197,"UserRole.hr_officer.value,",hr_officer,JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0869,be,backend/app/api/v1/tenants/service.py:198,"UserRole.viewer.value,",viewer,TRUST,keep canonical trust role,M,open
BE-0870,be,backend/app/api/v1/tenants/service.py:202,UserRole.administrator.value: {,administrator,TRUST,keep canonical trust role,M,open
BE-0871,be,backend/app/api/v1/tenants/service.py:216,UserRole.supervisor.value: {,supervisor,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0872,be,backend/app/api/v1/tenants/service.py:226,UserRole.recruiter.value: {,recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0873,be,backend/app/api/v1/tenants/service.py:236,UserRole.client_manager.value: {,client_manager,PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
BE-0874,be,backend/app/api/v1/tenants/service.py:246,UserRole.client_processor.value: {,client_processor,PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
BE-0875,be,backend/app/api/v1/tenants/service.py:256,UserRole.compliance_officer.value: {,compliance_officer,JOB_PROXY,employee + permission/module gate + preset,H,open
